620;216;234;221;land;false;desert;1
621;155;245;246;land;false;plains;1
622;236;101;239;land;false;mountain;1
623;241;177;195;land;false;forest;1
624;199;215;187;land;false;hills;1
625;90;243;253;land;true;mountain;1
626;162;182;186;land;false;plains;1
627;180;198;192;land;false;plains;1
628;254;132;239;land;false;desert;1
629;73;252;181;land;false;plains;1
630;244;250;181;land;false;mountain;1
631;168;144;193;land;true;desert;1
632;189;205;138;land;false;plains;1
633;215;205;167;land;false;mountain;1
634;222;158;196;land;false;mountain;1
635;235;175;158;land;false;plains;1
636;248;73;229;land;false;plains;1
637;217;251;115;land;false;hills;1
638;246;89;241;land;true;plains;1
639;248;194;85;land;false;plains;1
640;245;169;130;land;false;mountain;1
641;253;186;204;land;false;forest;1
642;200;251;97;land;true;forest;1
643;186;190;160;land;true;plains;1
644;170;91;240;land;false;plains;1
645;117;243;224;land;false;forest;1
646;225;156;203;land;false;desert;1
647;149;251;224;land;true;plains;1
648;230;235;220;land;false;mountain;1
649;169;184;208;land;false;desert;1
650;145;229;227;land;false;desert;1
651;226;201;244;land;false;hills;1
652;249;183;178;land;false;hills;1
653;54;238;227;land;false;mountain;1
654;129;208;233;land;true;plains;1
655;145;123;242;land;false;plains;1
656;85;241;241;land;false;desert;1
657;242;174;138;land;false;mountain;1
658;240;136;199;land;false;mountain;1
659;187;207;154;land;false;plains;1
660;151;179;204;land;false;plains;1
661;219;217;180;land;false;hills;1
662;241;37;248;land;false;plains;1
663;217;214;151;land;true;plains;1
664;227;234;148;land;false;mountain;1
665;151;239;229;land;false;desert;1
666;221;164;126;land;false;plains;1
667;250;222;127;land;false;hills;1
668;232;196;184;land;false;plains;1
669;216;86;242;land;false;mountain;1
670;143;231;217;land;false;desert;1
671;241;135;198;land;false;desert;1
672;160;193;227;land;false;mountain;1
673;216;138;236;land;false;mountain;1
674;227;129;152;land;false;mountain;1
675;83;233;226;land;false;desert;1
676;201;249;157;land;false;mountain;1
677;237;251;178;land;true;plains;1
678;170;243;137;land;false;forest;1
679;155;169;227;land;false;plains;1
680;254;157;112;land;false;urban;1
681;137;163;222;land;false;plains;1
682;224;183;117;land;false;desert;1
683;249;169;128;land;false;hills;1
684;193;208;208;land;false;mountain;1
685;155;218;170;land;false;plains;1
686;241;180;107;land;false;plains;1
687;241;41;247;land;false;hills;1
688;192;238;235;land;false;mountain;1
689;244;246;241;land;false;plains;1
690;236;230;210;land;false;desert;1
691;180;88;234;land;false;hills;1
692;197;211;251;land;false;hills;1
693;247;96;218;land;true;desert;1
694;188;157;172;land;true;desert;1
695;229;249;222;land;false;plains;1
696;225;153;236;land;false;desert;1
697;114;227;183;land;false;desert;1
698;237;218;231;land;false;desert;1
699;179;238;169;land;false;forest;1
700;242;240;171;land;true;forest;1
701;231;160;182;land;false;desert;1
702;104;167;234;land;false;mountain;1
703;211;175;144;land;false;desert;1
704;233;111;234;land;false;mountain;1
705;168;167;182;land;false;mountain;1
706;60;236;221;land;false;plains;1
707;238;203;239;land;false;plains;1
708;247;244;138;land;false;mountain;1
709;143;242;178;land;false;plains;1
710;253;225;188;land;false;plains;1
711;218;203;183;land;true;desert;1
712;149;198;169;land;false;desert;1
713;233;218;184;land;false;mountain;1
714;246;194;182;land;false;plains;1
715;212;201;151;land;false;plains;1
716;181;252;203;land;true;desert;1
717;115;223;166;land;false;mountain;1
718;181;215;185;land;false;desert;1
719;214;251;85;land;false;plains;1
720;151;235;176;land;true;desert;1
721;205;203;187;land;false;plains;1
722;97;191;225;land;false;plains;1
723;155;209;238;land;false;mountain;1
724;218;202;150;land;false;desert;1
725;106;232;204;land;false;desert;1
726;173;192;226;land;false;mountain;1
727;91;187;232;land;false;plains;1
728;227;228;100;land;false;hills;1
729;230;207;145;land;false;marsh;1
730;220;167;242;land;false;desert;1
731;228;253;188;land;false;mountain;1
732;116;254;136;land;false;desert;1
733;243;155;191;land;false;plains;1
734;217;134;192;land;false;plains;1
735;228;162;140;land;false;hills;1
736;209;147;180;land;false;plains;1
737;248;76;212;land;false;plains;1
738;231;50;245;land;false;desert;1
739;227;181;139;land;false;plains;1
740;253;239;130;land;false;plains;1
741;229;179;161;land;false;hills;1
742;111;200;198;land;false;mountain;1
743;164;210;225;land;false;desert;1
744;222;114;224;land;false;desert;1
745;80;254;239;land;false;desert;1
746;173;190;241;land;false;plains;1
747;182;164;227;land;false;mountain;1
748;244;221;79;land;false;plains;1
749;203;174;191;land;true;plains;1
750;110;251;152;land;false;hills;1
751;214;190;195;land;false;plains;1
752;243;141;175;land;false;desert;1
753;172;108;226;land;false;desert;1
754;234;100;245;land;false;forest;1
755;222;99;219;land;true;desert;1
756;59;218;232;land;false;mountain;1
757;230;207;171;land;false;mountain;1
758;220;240;59;land;false;hills;1
759;248;236;100;land;false;hills;1
760;67;251;212;land;true;urban;1
761;181;189;149;land;false;hills;1
762;242;131;147;land;false;mountain;1
763;70;214;253;land;true;plains;1
764;172;206;250;land;false;desert;1
765;244;112;210;land;false;plains;1
766;154;200;185;land;false;plains;1
767;229;235;53;land;false;plains;1
768;135;196;207;land;false;plains;1
769;150;123;231;land;false;hills;1
770;163;199;151;land;false;mountain;1
771;246;207;121;land;false;plains;1
772;186;157;164;land;false;mountain;1
773;121;232;233;land;false;plains;1
774;113;224;219;land;false;hills;1
775;194;191;136;land;false;mountain;1
776;154;130;251;land;false;plains;1
777;207;204;92;land;false;plains;1
778;187;146;169;land;false;plains;1
779;127;231;250;land;false;forest;1
780;219;114;207;land;false;desert;1
781;142;231;153;land;false;forest;1
782;120;224;230;land;false;mountain;1
783;190;122;197;land;false;hills;1
784;200;243;76;land;false;plains;1
785;232;238;48;land;false;plains;1
786;229;227;190;land;false;hills;1
787;249;142;117;land;false;plains;1
788;188;179;192;land;false;hills;1
789;213;75;253;land;false;desert;1
790;232;91;189;land;false;plains;1
791;189;147;246;land;false;mountain;1
792;208;209;110;land;false;plains;1
793;251;213;238;land;false;mountain;1
794;211;52;238;land;false;plains;1
795;109;166;244;land;false;hills;1
796;154;202;222;land;false;hills;1
797;254;235;247;land;false;plains;1
798;237;191;164;land;false;desert;1
799;220;168;225;land;false;plains;1
800;140;239;202;land;false;plains;1
801;155;190;202;land;false;desert;1
802;242;250;75;land;false;mountain;1
803;253;161;206;land;false;mountain;1
804;143;208;192;land;false;plains;1
805;251;166;159;land;false;forest;1
806;128;187;241;land;false;mountain;1
807;149;131;246;land;false;plains;1
808;88;196;250;land;false;desert;1
809;236;133;205;land;false;plains;1
