1;bunker;1183.00;9.70;1531.00;0.85;0
1;bunker;1145.00;10.75;1502.00;3.52;0
1;bunker;1215.00;9.70;1476.00;5.08;0
1;bunker;1159.00;10.18;1513.00;2.92;0
1;bunker;1199.00;9.70;1488.00;5.58;0
1;bunker;1182.00;9.70;1540.00;1.96;0
1;bunker;1152.00;9.70;1532.00;4.98;0
1;bunker;1194.00;9.70;1508.00;6.19;0
1;bunker;1210.00;9.70;1478.00;4.03;0
1;bunker;1174.00;9.70;1522.00;0.41;0
1;bunker;1169.00;11.30;1497.00;1.97;0
1;bunker;1169.00;9.70;1548.00;4.63;0
1;bunker;1179.00;9.70;1509.00;2.47;0
1;bunker;1150.00;9.70;1535.00;5.14;0
1;bunker;1168.00;9.70;1537.00;0.41;0
1;bunker;1147.00;9.70;1520.00;4.54;0
1;bunker;1135.00;10.65;1501.00;0.92;0
1;bunker;1182.00;9.85;1496.00;2.48;0
1;bunker;1197.00;9.70;1524.00;5.14;0
1;bunker;1173.00;9.82;1489.00;2.98;0
1;bunker;1169.00;9.70;1524.00;4.19;0
1;bunker;1187.00;9.70;1528.00;0.92;0
1;bunker;1146.00;10.53;1507.00;3.59;0
1;bunker;1185.00;9.70;1521.00;6.25;0
1;bunker;1150.00;10.15;1513.00;2.64;0
1;bunker;1152.00;10.20;1497.00;5.65;0
1;bunker;1169.00;10.20;1503.00;2.04;0
1;bunker;1133.00;10.48;1504.00;4.70;0
1;bunker;1180.00;9.70;1504.00;2.54;0
1;bunker;1186.00;9.70;1500.00;4.10;0
1;bunker;1139.00;12.48;1497.00;0.48;0
1;bunker;1157.00;9.70;1547.00;3.15;0
1;bunker;1209.00;9.70;1474.00;6.16;0
1;bunker;1189.00;9.70;1512.00;1.09;0
1;bunker;1222.00;9.70;1479.00;5.21;0
1;coastal_bunker;1215.00;9.70;1475.00;0.32;0
1;coastal_bunker;1202.00;9.50;1475.00;-0.79;0
1;coastal_bunker;1208.00;9.78;1489.00;-3.66;0
1;coastal_bunker;1146.00;9.73;1557.00;-3.39;0
1;coastal_bunker;1137.00;9.50;1494.00;0.00;0
1;coastal_bunker;1194.00;9.70;1505.00;1.57;0
1;coastal_bunker;1196.00;9.78;1494.00;-4.47;0
1;coastal_bunker;1145.00;9.50;1529.00;-1.35;0
1;coastal_bunker;1207.00;9.50;1471.00;0.00;0
1;coastal_bunker;1171.00;9.50;1489.00;0.00;0
1;coastal_bunker;1172.00;9.60;1489.00;0.00;0
1;coastal_bunker;1137.00;9.70;1557.00;-3.42;0
1;coastal_bunker;1161.00;9.85;1553.00;-3.39;0
1;coastal_bunker;1199.00;9.70;1530.00;0.00;0
1;coastal_bunker;1159.00;9.50;1495.00;-0.24;0
1;coastal_bunker;1131.00;10.20;1499.00;-1.11;0
1;coastal_bunker;1176.00;9.75;1557.00;-2.58;0
1;coastal_bunker;1224.00;9.57;1475.00;1.57;0
1;coastal_bunker;1140.00;9.50;1534.00;-0.69;0
1;coastal_bunker;1194.00;9.70;1498.00;1.41;0
1;coastal_bunker;1152.00;10.15;1496.00;0.38;0
1;coastal_bunker;1143.00;9.50;1523.00;-2.09;0
1;coastal_bunker;1147.00;9.88;1494.00;0.20;0
1;dockyard;1136.00;9.50;1494.00;0.00;0
1;anti_air_building;1207.00;9.70;1475.00;3.73;0
1;anti_air_building;1179.00;9.70;1517.00;0.11;0
1;anti_air_building;1161.00;9.70;1535.00;2.78;0
1;synthetic_refinery;1157.00;9.70;1530.00;5.44;0
1;fuel_silo;1151.00;9.70;1522.00;2.17;0
1;radar_station;1177.00;9.70;1514.00;5.62;0
1;rocket_site;1171.00;10.28;1502.00;1.23;0
1;nuclear_reactor;1206.00;9.70;1476.00;2.78;0
2;arms_factory;1136.00;9.90;1511.00;0.71;0
2;arms_factory;1134.00;9.73;1512.00;4.83;0
2;arms_factory;1130.00;9.82;1510.00;0.11;0
2;arms_factory;1138.00;9.78;1514.00;2.78;0
2;arms_factory;1141.00;9.82;1514.00;5.44;0
2;arms_factory;1143.00;9.70;1519.00;2.17;0
2;industrial_complex;1142.00;9.70;1516.00;3.38;0
2;industrial_complex;1146.00;9.85;1516.00;1.22;0
2;industrial_complex;1138.00;9.78;1513.00;5.34;0
2;industrial_complex;1133.00;9.80;1511.00;5.45;0
2;industrial_complex;1140.00;9.70;1516.00;3.29;0
2;industrial_complex;1137.00;9.70;1515.00;5.95;0
2;air_base;1143.00;9.98;1513.00;2.33;0
2;naval_base;1127.00;9.50;1509.00;-1.89;18289
2;naval_base;1140.00;9.70;1517.00;-2.36;17549
2;bunker;1142.00;10.10;1512.00;4.40;0
2;bunker;1127.00;9.75;1511.00;0.78;0
2;coastal_bunker;1135.00;9.73;1513.00;-1.89;0
2;coastal_bunker;1134.00;9.50;1515.00;-1.57;0
2;dockyard;1132.00;9.78;1512.00;-1.89;0
2;anti_air_building;1137.00;9.98;1511.00;5.50;0
2;anti_air_building;1128.00;9.80;1510.00;2.24;0
2;anti_air_building;1141.00;9.73;1515.00;3.45;0
2;synthetic_refinery;1139.00;9.85;1514.00;1.29;0
2;fuel_silo;1139.00;9.80;1512.00;2.85;0
2;radar_station;1137.00;9.70;1515.00;1.09;0
2;rocket_site;1144.00;9.78;1516.00;1.90;0
2;nuclear_reactor;1136.00;9.75;1513.00;6.02;0
3;arms_factory;1224.00;9.70;1464.00;0.11;0
3;arms_factory;1314.00;11.98;1339.00;2.78;0
3;arms_factory;1269.00;10.15;1396.00;5.44;0
3;arms_factory;1270.00;10.88;1378.00;2.17;0
3;arms_factory;1278.00;14.30;1349.00;3.38;0
3;arms_factory;1309.00;11.50;1343.00;1.22;0
3;industrial_complex;1260.00;11.38;1354.00;5.34;0
3;industrial_complex;1254.00;10.20;1397.00;5.45;0
3;industrial_complex;1307.00;10.10;1377.00;3.29;0
3;industrial_complex;1259.00;9.93;1415.00;5.95;0
3;industrial_complex;1267.00;10.23;1390.00;2.33;0
3;industrial_complex;1257.00;9.70;1430.00;3.89;0
3;air_base;1314.00;10.00;1382.00;1.73;0
3;naval_base;1237.00;9.57;1421.00;-0.67;18073
3;naval_base;1245.00;9.75;1457.00;-3.46;18348
3;naval_base;1237.00;9.50;1416.00;-0.98;18073
3;naval_base;1254.00;9.57;1353.00;-1.25;18431
3;naval_base;1250.00;9.50;1380.00;-0.90;18431
3;naval_base;1238.00;9.80;1459.00;-3.31;18348
3;naval_base;1234.00;9.73;1429.00;0.20;18073
3;naval_base;1252.00;9.70;1453.00;-2.98;18348
3;naval_base;1228.00;9.93;1444.00;-1.57;17410
3;naval_base;1247.00;9.50;1397.00;-1.37;18073
3;naval_base;1252.00;9.50;1372.00;-1.43;18431
3;naval_base;1253.00;9.50;1355.00;-1.43;18431
3;naval_base;1252.00;9.50;1366.00;-1.57;18431
3;naval_base;1246.00;9.55;1401.00;-0.79;18073
3;bunker;1302.00;10.78;1357.00;3.96;0
3;bunker;1249.00;9.70;1436.00;1.80;0
3;bunker;1241.00;9.70;1450.00;4.46;0
3;bunker;1270.00;10.07;1395.00;6.03;0
3;bunker;1321.00;9.90;1392.00;2.41;0
3;bunker;1318.00;10.85;1346.00;0.25;0
3;bunker;1257.00;10.35;1366.00;1.45;0
3;bunker;1253.00;9.70;1430.00;4.47;0
3;bunker;1312.00;10.98;1359.00;0.85;0
3;bunker;1242.00;9.88;1410.00;3.52;0
3;bunker;1280.00;10.38;1386.00;5.08;0
3;bunker;1264.00;9.70;1413.00;2.92;0
3;bunker;1310.00;9.80;1393.00;5.58;0
3;bunker;1269.00;10.80;1378.00;1.96;0
3;bunker;1308.00;10.10;1377.00;4.98;0
3;bunker;1227.00;9.70;1462.00;6.19;0
3;bunker;1248.00;10.30;1408.00;4.03;0
3;bunker;1251.00;10.80;1417.00;0.41;0
3;bunker;1252.00;9.70;1445.00;1.97;0
3;bunker;1234.00;10.10;1437.00;4.63;0
3;bunker;1257.00;10.63;1378.00;2.47;0
3;bunker;1255.00;10.28;1384.00;5.14;0
3;bunker;1267.00;9.85;1406.00;0.41;0
3;bunker;1320.00;10.20;1378.00;4.54;0
3;bunker;1263.00;11.68;1353.00;0.92;0
3;bunker;1252.00;9.70;1427.00;2.48;0
3;bunker;1242.00;9.78;1433.00;5.14;0
3;bunker;1241.00;9.95;1442.00;2.98;0
3;bunker;1253.00;9.82;1402.00;4.19;0
3;bunker;1284.00;13.55;1346.00;0.92;0
3;bunker;1257.00;10.25;1354.00;3.59;0
3;bunker;1259.00;10.78;1357.00;6.25;0
3;coastal_bunker;1231.00;9.70;1461.00;-3.31;0
3;coastal_bunker;1247.00;9.53;1399.00;-1.37;0
3;coastal_bunker;1254.00;9.50;1346.00;-1.25;0
3;coastal_bunker;1251.00;9.50;1374.00;-1.43;0
3;coastal_bunker;1228.00;9.50;1434.00;-1.95;0
3;coastal_bunker;1252.00;9.50;1360.00;-1.43;0
3;coastal_bunker;1250.00;9.50;1379.00;-0.90;0
3;coastal_bunker;1236.00;9.50;1423.00;-0.67;0
3;coastal_bunker;1252.00;9.50;1367.00;-1.57;0
3;coastal_bunker;1242.00;9.53;1406.00;-0.98;0
3;coastal_bunker;1229.00;9.70;1445.00;-1.57;0
3;coastal_bunker;1250.00;9.50;1453.00;-2.98;0
3;coastal_bunker;1247.00;9.70;1452.00;-3.46;0
3;coastal_bunker;1246.00;9.50;1400.00;-0.79;0
3;dockyard;1248.00;9.55;1397.00;-1.37;0
3;anti_air_building;1228.00;9.70;1456.00;0.04;0
3;anti_air_building;1264.00;9.70;1414.00;1.60;0
3;anti_air_building;1266.00;10.20;1390.00;5.72;0
3;synthetic_refinery;1258.00;10.25;1352.00;0.65;0
3;fuel_silo;1312.00;10.00;1382.00;4.77;0
3;radar_station;1276.00;9.70;1403.00;2.54;0
3;rocket_site;1255.00;9.95;1359.00;4.17;0
3;nuclear_reactor;1276.00;11.20;1374.00;5.37;0
4;arms_factory;1288.00;9.70;1408.00;5.44;0
4;arms_factory;1278.00;10.57;1379.00;2.17;0
4;arms_factory;1288.00;9.70;1407.00;3.38;0
4;arms_factory;1271.00;9.70;1411.00;1.22;0
4;arms_factory;1284.00;10.35;1381.00;5.34;0
4;arms_factory;1276.00;9.70;1409.00;5.45;0
4;industrial_complex;1285.00;10.75;1372.00;3.29;0
4;industrial_complex;1285.00;10.35;1383.00;5.95;0
4;industrial_complex;1267.00;9.70;1419.00;2.33;0
4;industrial_complex;1285.00;10.85;1376.00;3.89;0
4;industrial_complex;1301.00;10.07;1384.00;1.73;0
4;industrial_complex;1286.00;10.53;1375.00;4.40;0
4;air_base;1277.00;13.68;1355.00;0.78;0
4;bunker;1299.00;10.03;1386.00;2.34;0
4;bunker;1283.00;9.70;1402.00;0.18;0
4;bunker;1278.00;13.63;1357.00;2.84;0
4;bunker;1269.00;14.07;1364.00;5.50;0
4;bunker;1282.00;12.40;1361.00;2.24;0
4;bunker;1274.00;9.70;1412.00;3.45;0
4;anti_air_building;1273.00;9.70;1411.00;1.29;0
4;anti_air_building;1268.00;13.75;1362.00;2.85;0
4;anti_air_building;1295.00;10.20;1383.00;5.51;0
4;synthetic_refinery;1282.00;9.70;1403.00;1.90;0
4;fuel_silo;1287.00;10.18;1383.00;6.02;0
4;radar_station;1286.00;10.28;1385.00;3.26;0
4;rocket_site;1283.00;9.70;1407.00;3.96;0
4;nuclear_reactor;1303.00;10.05;1384.00;1.80;0
5;arms_factory;1295.00;9.70;1424.00;3.38;0
5;arms_factory;1315.00;9.70;1437.00;1.22;0
5;arms_factory;1292.00;9.70;1477.00;5.34;0
5;arms_factory;1291.00;9.70;1448.00;5.45;0
5;arms_factory;1326.00;9.70;1434.00;3.29;0
5;arms_factory;1263.00;9.70;1436.00;5.95;0
5;industrial_complex;1330.00;9.78;1407.00;2.33;0
5;industrial_complex;1269.00;9.70;1422.00;3.89;0
5;industrial_complex;1259.00;9.70;1461.00;1.73;0
5;industrial_complex;1330.00;9.70;1456.00;4.40;0
5;industrial_complex;1284.00;9.70;1450.00;0.78;0
5;industrial_complex;1319.00;9.70;1444.00;2.34;0
5;air_base;1297.00;9.70;1415.00;0.18;0
5;naval_base;1256.00;9.88;1465.00;-2.36;18348
5;naval_base;1287.00;9.70;1461.00;-2.36;18348
5;naval_base;1308.00;9.70;1491.00;-2.94;17566
5;naval_base;1290.00;9.75;1492.00;-2.36;17566
5;naval_base;1284.00;9.70;1469.00;-3.79;18348
5;naval_base;1254.00;9.50;1457.00;-2.27;18348
5;naval_base;1288.00;9.50;1472.00;-1.70;17566
5;bunker;1280.00;9.70;1436.00;1.90;0
5;bunker;1297.00;9.70;1417.00;6.02;0
5;bunker;1278.00;9.70;1460.00;6.12;0
5;bunker;1295.00;9.70;1481.00;3.96;0
5;bunker;1291.00;9.70;1415.00;1.80;0
5;bunker;1322.00;9.70;1465.00;4.46;0
5;bunker;1311.00;9.75;1409.00;6.03;0
5;bunker;1283.00;9.70;1430.00;2.41;0
5;bunker;1293.00;9.70;1431.00;0.25;0
5;bunker;1281.00;9.70;1423.00;1.45;0
5;bunker;1269.00;9.70;1436.00;4.47;0
5;bunker;1308.00;9.70;1462.00;0.85;0
5;bunker;1272.00;9.70;1467.00;3.52;0
5;bunker;1312.00;9.70;1483.00;5.08;0
5;bunker;1339.00;9.70;1421.00;2.92;0
5;bunker;1324.00;9.70;1429.00;5.58;0
5;bunker;1274.00;9.70;1419.00;1.96;0
5;bunker;1317.00;9.70;1451.00;4.98;0
5;bunker;1307.00;9.70;1470.00;6.19;0
5;bunker;1268.00;9.70;1449.00;4.03;0
5;bunker;1294.00;9.70;1453.00;0.41;0
5;bunker;1255.00;9.70;1440.00;1.97;0
5;bunker;1301.00;9.70;1436.00;4.63;0
5;bunker;1318.00;9.78;1408.00;2.47;0
5;bunker;1336.00;9.70;1457.00;5.14;0
5;bunker;1313.00;9.70;1444.00;0.41;0
5;bunker;1302.00;9.70;1474.00;4.54;0
5;bunker;1349.00;9.70;1414.00;0.92;0
5;bunker;1275.00;9.70;1452.00;2.48;0
5;bunker;1333.00;9.78;1417.00;5.14;0
5;bunker;1295.00;9.70;1456.00;2.98;0
5;bunker;1255.00;9.70;1456.00;4.19;0
5;bunker;1324.00;9.80;1403.00;0.92;0
5;bunker;1325.00;9.70;1447.00;3.59;0
5;bunker;1337.00;9.70;1445.00;6.25;0
5;bunker;1295.00;9.70;1437.00;2.64;0
5;bunker;1299.00;9.70;1429.00;5.65;0
5;bunker;1310.00;9.70;1429.00;2.04;0
5;coastal_bunker;1281.00;9.50;1470.00;-3.79;0
5;coastal_bunker;1274.00;9.85;1466.00;-2.36;0
5;coastal_bunker;1288.00;9.50;1483.00;-2.36;0
5;coastal_bunker;1303.00;9.70;1483.00;-2.94;0
5;coastal_bunker;1253.00;9.78;1455.00;-2.27;0
5;coastal_bunker;1290.00;9.53;1469.00;-2.78;0
5;coastal_bunker;1288.00;9.50;1471.00;-1.70;0
5;dockyard;1311.00;9.70;1488.00;-2.94;0
5;anti_air_building;1321.00;9.70;1444.00;1.59;0
5;anti_air_building;1285.00;9.70;1439.00;3.15;0
5;anti_air_building;1341.00;9.70;1408.00;0.99;0
5;synthetic_refinery;1287.00;9.70;1426.00;3.66;0
5;fuel_silo;1315.00;9.70;1455.00;0.04;0
5;radar_station;1302.00;9.70;1448.00;3.71;0
5;rocket_site;1334.00;9.70;1439.00;5.72;0
5;nuclear_reactor;1317.00;9.70;1423.00;0.65;0
6;arms_factory;1312.00;16.43;1297.00;5.34;0
6;arms_factory;1304.00;13.18;1324.00;5.45;0
6;arms_factory;1298.00;17.33;1315.00;3.29;0
6;arms_factory;1307.00;13.50;1315.00;5.95;0
6;arms_factory;1286.00;14.38;1341.00;2.33;0
6;arms_factory;1323.00;11.38;1331.00;3.89;0
6;industrial_complex;1291.00;14.70;1323.00;1.73;0
6;industrial_complex;1303.00;12.53;1330.00;4.40;0
6;industrial_complex;1329.00;14.95;1311.00;0.78;0
6;industrial_complex;1321.00;12.75;1324.00;2.34;0
6;industrial_complex;1333.00;11.53;1326.00;0.18;0
6;industrial_complex;1305.00;16.38;1301.00;2.84;0
6;air_base;1290.00;16.20;1329.00;5.50;0
6;bunker;1302.00;17.45;1307.00;2.24;0
6;bunker;1336.00;11.20;1332.00;3.45;0
6;bunker;1300.00;13.50;1328.00;1.29;0
6;bunker;1323.00;13.38;1321.00;2.85;0
6;bunker;1311.00;15.00;1302.00;5.51;0
6;bunker;1295.00;15.30;1317.00;1.90;0
6;bunker;1324.00;11.20;1338.00;6.02;0
6;bunker;1283.00;15.53;1325.00;6.12;0
6;bunker;1275.00;14.98;1340.00;3.96;0
6;bunker;1300.00;13.20;1345.00;1.80;0
6;anti_air_building;1295.00;16.73;1306.00;4.46;0
6;anti_air_building;1332.00;14.35;1308.00;6.03;0
6;anti_air_building;1328.00;12.40;1321.00;2.41;0
6;synthetic_refinery;1313.00;12.15;1325.00;0.25;0
6;fuel_silo;1307.00;16.70;1298.00;1.45;0
6;radar_station;1307.00;13.43;1322.00;5.74;0
6;rocket_site;1294.00;15.57;1316.00;0.85;0
6;nuclear_reactor;1312.00;13.15;1315.00;3.52;0
7;arms_factory;1336.00;15.03;1292.00;3.29;0
7;arms_factory;1363.00;10.10;1284.00;5.95;0
7;arms_factory;1335.00;14.80;1277.00;2.33;0
7;arms_factory;1348.00;11.85;1271.00;3.89;0
7;arms_factory;1352.00;11.00;1292.00;1.73;0
7;arms_factory;1366.00;10.10;1277.00;4.40;0
7;industrial_complex;1323.00;17.77;1284.00;0.78;0
7;industrial_complex;1335.00;12.93;1290.00;2.34;0
7;industrial_complex;1351.00;10.78;1282.00;0.18;0
7;industrial_complex;1327.00;18.02;1270.00;2.84;0
7;industrial_complex;1340.00;15.57;1269.00;5.50;0
7;industrial_complex;1351.00;11.00;1289.00;2.24;0
7;air_base;1355.00;10.55;1287.00;3.45;0
7;bunker;1326.00;17.88;1281.00;1.29;0
7;bunker;1367.00;10.13;1273.00;2.85;0
7;bunker;1338.00;14.10;1276.00;5.51;0
7;bunker;1344.00;12.57;1287.00;1.90;0
7;bunker;1335.00;16.85;1273.00;6.02;0
7;bunker;1334.00;13.50;1291.00;6.12;0
7;bunker;1322.00;15.68;1289.00;3.96;0
7;bunker;1340.00;12.28;1300.00;1.80;0
7;bunker;1363.00;10.10;1280.00;4.46;0
7;bunker;1368.00;10.10;1286.00;6.03;0
7;anti_air_building;1365.00;10.10;1278.00;2.41;0
7;anti_air_building;1329.00;18.23;1284.00;0.25;0
7;anti_air_building;1341.00;12.60;1289.00;1.45;0
7;synthetic_refinery;1356.00;10.40;1282.00;4.47;0
7;fuel_silo;1334.00;15.38;1269.00;0.85;0
7;radar_station;1347.00;12.03;1284.00;4.98;0
7;rocket_site;1343.00;11.98;1290.00;5.08;0
7;nuclear_reactor;1360.00;10.30;1287.00;2.92;0
8;arms_factory;1377.00;9.90;1276.00;2.33;0
8;arms_factory;1371.00;10.88;1259.00;3.89;0
8;arms_factory;1383.00;9.90;1272.00;1.73;0
8;arms_factory;1366.00;10.65;1256.00;4.40;0
8;arms_factory;1385.00;9.88;1270.00;0.78;0
8;arms_factory;1358.00;10.85;1256.00;2.34;0
8;industrial_complex;1381.00;10.00;1268.00;0.18;0
8;industrial_complex;1358.00;10.93;1255.00;2.84;0
8;industrial_complex;1385.00;9.93;1266.00;5.50;0
8;industrial_complex;1359.00;10.95;1253.00;2.24;0
8;industrial_complex;1362.00;10.32;1266.00;3.45;0
8;industrial_complex;1356.00;11.43;1252.00;1.29;0
8;air_base;1342.00;15.10;1243.00;2.85;0
8;bunker;1359.00;11.70;1250.00;5.51;0
8;bunker;1370.00;11.10;1247.00;1.90;0
8;bunker;1351.00;15.90;1243.00;6.02;0
8;bunker;1377.00;10.32;1268.00;6.12;0
8;bunker;1349.00;12.25;1259.00;3.96;0
8;bunker;1338.00;18.95;1253.00;1.80;0
8;bunker;1370.00;10.90;1260.00;4.46;0
8;anti_air_building;1374.00;11.48;1245.00;6.03;0
8;anti_air_building;1358.00;13.18;1246.00;2.41;0
8;anti_air_building;1370.00;10.80;1259.00;0.25;0
8;synthetic_refinery;1356.00;14.32;1245.00;1.45;0
8;fuel_silo;1369.00;10.75;1255.00;4.47;0
8;radar_station;1362.00;10.57;1257.00;2.04;0
8;rocket_site;1368.00;10.88;1252.00;3.52;0
8;nuclear_reactor;1379.00;10.05;1268.00;5.08;0
9;arms_factory;1380.00;10.65;1251.00;1.73;0
9;arms_factory;1381.00;10.35;1259.00;4.40;0
9;arms_factory;1377.00;12.73;1234.00;0.78;0
9;arms_factory;1384.00;10.75;1252.00;2.34;0
9;arms_factory;1378.00;10.60;1261.00;0.18;0
9;arms_factory;1378.00;12.10;1237.00;2.84;0
9;industrial_complex;1383.00;10.68;1251.00;5.50;0
9;industrial_complex;1370.00;17.93;1227.00;2.24;0
9;industrial_complex;1374.00;12.80;1235.00;3.45;0
9;industrial_complex;1374.00;11.03;1253.00;1.29;0
9;industrial_complex;1373.00;14.23;1230.00;2.85;0
9;industrial_complex;1378.00;11.80;1238.00;5.51;0
9;air_base;1377.00;11.05;1254.00;1.90;0
9;bunker;1370.00;17.10;1228.00;6.02;0
9;anti_air_building;1380.00;11.48;1241.00;6.12;0
9;anti_air_building;1381.00;10.90;1255.00;3.96;0
9;anti_air_building;1364.00;16.70;1231.00;1.80;0
9;synthetic_refinery;1377.00;11.85;1244.00;4.46;0
9;fuel_silo;1380.00;10.98;1254.00;6.03;0
9;radar_station;1376.00;11.38;1246.00;3.57;0
9;rocket_site;1381.00;11.05;1246.00;0.25;0
9;nuclear_reactor;1384.00;10.40;1255.00;1.45;0
10;arms_factory;1385.00;13.55;1216.00;0.78;0
10;arms_factory;1406.00;9.70;1258.00;2.34;0
10;arms_factory;1397.00;10.10;1233.00;0.18;0
10;arms_factory;1420.00;9.70;1226.00;2.84;0
10;arms_factory;1415.00;9.70;1248.00;5.50;0
10;arms_factory;1422.00;9.70;1237.00;2.24;0
10;industrial_complex;1401.00;10.13;1229.00;3.45;0
10;industrial_complex;1414.00;9.70;1246.00;1.29;0
10;industrial_complex;1415.00;9.70;1233.00;2.85;0
10;industrial_complex;1391.00;10.32;1245.00;5.51;0
10;industrial_complex;1383.00;13.75;1232.00;1.90;0
10;industrial_complex;1398.00;9.80;1254.00;6.02;0
10;air_base;1398.00;9.78;1262.00;6.12;0
10;naval_base;1431.00;9.70;1246.00;-4.39;18179
10;bunker;1397.00;13.80;1218.00;1.80;0
10;bunker;1394.00;11.07;1228.00;4.46;0
10;bunker;1389.00;10.45;1235.00;6.03;0
10;bunker;1416.00;9.70;1248.00;2.41;0
10;bunker;1405.00;9.90;1231.00;0.25;0
10;bunker;1395.00;10.43;1253.00;1.45;0
10;bunker;1396.00;10.23;1242.00;4.47;0
10;bunker;1378.00;16.38;1218.00;0.85;0
10;bunker;1425.00;9.70;1234.00;3.52;0
10;bunker;1420.00;9.70;1238.00;5.08;0
10;coastal_bunker;1431.00;9.70;1244.00;-4.39;0
10;dockyard;1431.00;9.70;1239.00;-4.39;0
10;anti_air_building;1394.00;9.98;1240.00;1.96;0
10;anti_air_building;1427.00;9.70;1239.00;4.98;0
10;anti_air_building;1391.00;10.13;1237.00;6.19;0
10;synthetic_refinery;1393.00;9.90;1259.00;4.03;0
10;fuel_silo;1417.00;9.70;1235.00;0.41;0
10;radar_station;1403.00;9.82;1237.00;3.75;0
10;rocket_site;1401.00;11.25;1222.00;4.63;0
10;nuclear_reactor;1408.00;9.93;1240.00;2.47;0
11;arms_factory;1414.00;15.63;1160.00;0.18;0
11;arms_factory;1420.00;14.57;1158.00;2.84;0
11;arms_factory;1430.00;12.70;1165.00;5.50;0
11;arms_factory;1437.00;10.70;1190.00;2.24;0
11;arms_factory;1423.00;13.98;1138.00;3.45;0
11;arms_factory;1431.00;12.57;1147.00;1.29;0
11;industrial_complex;1415.00;11.73;1201.00;2.85;0
11;industrial_complex;1389.00;16.18;1197.00;5.51;0
11;industrial_complex;1419.00;14.43;1161.00;1.90;0
11;industrial_complex;1387.00;15.50;1192.00;6.02;0
11;industrial_complex;1381.00;15.85;1191.00;6.12;0
11;industrial_complex;1393.00;15.75;1174.00;3.96;0
11;air_base;1437.00;9.93;1141.00;1.80;0
11;naval_base;1436.00;9.70;1222.00;-4.39;18179
11;naval_base;1442.00;9.70;1184.00;1.57;18179
11;naval_base;1441.00;9.70;1160.00;1.57;17814
11;naval_base;1441.00;9.75;1177.00;-4.07;17702
11;naval_base;1441.00;9.78;1144.00;1.57;17814
11;naval_base;1433.00;9.70;1213.00;1.57;18179
11;naval_base;1444.00;9.70;1135.00;-4.33;17814
11;naval_base;1443.00;9.70;1153.00;-4.51;17814
11;naval_base;1436.00;9.82;1201.00;-4.33;18179
11;naval_base;1442.00;9.55;1181.00;1.29;17702
11;bunker;1432.00;11.18;1141.00;5.58;0
11;bunker;1406.00;14.20;1208.00;1.96;0
11;bunker;1401.00;15.30;1193.00;4.98;0
11;bunker;1418.00;14.48;1163.00;6.19;0
11;bunker;1378.00;15.10;1194.00;4.03;0
11;bunker;1440.00;9.70;1159.00;0.41;0
11;bunker;1393.00;14.07;1202.00;1.97;0
11;bunker;1434.00;10.73;1190.00;4.63;0
11;bunker;1399.00;16.15;1154.00;2.47;0
11;bunker;1430.00;13.18;1171.00;5.14;0
11;bunker;1421.00;10.18;1220.00;0.41;0
11;bunker;1440.00;10.25;1150.00;4.54;0
11;bunker;1379.00;15.57;1192.00;0.92;0
11;bunker;1415.00;14.90;1142.00;2.48;0
11;bunker;1411.00;17.75;1151.00;5.14;0
